voter,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,first_date,last_date,first_from,first_to,last_from,last_to
0xFa19d4aa0f009aFe754e5AB7bD45d8B7B999bF85,100,123,125,0,100,0,100,1681888997,1686810347,0xfa19d4aa0f009afe754e5ab7bd45d8b7b999bf85,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xfa19d4aa0f009afe754e5ab7bd45d8b7b999bf85,0x04ba6cf3c5aa6d4946f5b7f7adf111012a9fac65
0xF8aa45BCF1d983Bbd827ed554F7156F6ABc8Cd7c,100,483,610,0,100,0,100,1650800003,1670319208,0xf8aa45bcf1d983bbd827ed554f7156f6abc8cd7c,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xf8aa45bcf1d983bbd827ed554f7156f6abc8cd7c,0x00000000006c3852cbef3e08e8df289169ede581
0x7Eb84E42059F0D44269C50f4D3A280Fd307a6824,12,398,403,0,12,0,3,1658179524,1692407273,0x7eb84e42059f0d44269c50f4d3a280fd307a6824,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x7eb84e42059f0d44269c50f4d3a280fd307a6824,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x421e60993399ede0973422b11991B62f4F9536B5,100,223,223,0,100,0,81,1673272740,1685291622,0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,0x421e60993399ede0973422b11991b62f4f9536b5,0x421e60993399ede0973422b11991b62f4f9536b5,0x31f88a359a045aba182a3e1d05ceaa5a5b0f5912
0x00DDEF650C58176506f692cC4424772bBa64C639,100,229,229,0,100,0,74,1672750770,1687006625,0x00ddef650c58176506f692cc4424772bba64c639,0x81b30ff521d1feb67ede32db726d95714eb00637,0x00ddef650c58176506f692cc4424772bba64c639,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8
0x0B8FceE15918C389C436f2ce8F3ad88804b2B92D,8,3,5,0,8,0,2,1692265455,1692273561,0x0b8fcee15918c389c436f2ce8f3ad88804b2b92d,0x15fa08599eb017f89c1712d0fe76138899fdb9db,0x0b8fcee15918c389c436f2ce8f3ad88804b2b92d,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x7587Cfbd20E5A970209526b4D1f69dBAae8Bed37,37,246,246,0,37,0,14,1671350910,1692434379,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xc9f8a84f15d9764CF7eed15cc6D6d99b1a28d74f,54,63,40,0,54,0,16,1687177061,1692426975,0xc9f8a84f15d9764cf7eed15cc6d6d99b1a28d74f,0x885ef5813e46ab6efb10567b50b77aaad4d258ce,0xc9f8a84f15d9764cf7eed15cc6d6d99b1a28d74f,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x94Cc7E633A657433B416d0647143b65C7414eAb7,100,277,276,0,100,0,100,1668725261,1682162899,0x07c21b93c1039f5b5f80b450b53c7cee51c32a80,0x94cc7e633a657433b416d0647143b65c7414eab7,0x94cc7e633a657433b416d0647143b65c7414eab7,0x26e84472f025e6fd0aec9c42c7d05003f6538832
0x77Ef7C18A27d3886dc1E4f6e67A7bb1e5b336d92,100,319,319,0,100,0,100,1665066663,1665641920,0x77ef7c18a27d3886dc1e4f6e67a7bb1e5b336d92,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x77ef7c18a27d3886dc1e4f6e67a7bb1e5b336d92,0xc4ff55a961bc04b880e60219ccbbdd139c6451a4
0xc3ea6Aa60786e81cdF705D2E893E4815C3c9831F,100,144,141,0,100,0,100,1680133577,1686049972,0xc3ea6aa60786e81cdf705d2e893e4815c3c9831f,0xbeae1b06949d033da628ba3e5af267c3e740494b,0xc3ea6aa60786e81cdf705d2e893e4815c3c9831f,0xb555edf5dcf85f42ceef1f3630a52a108e55a654
